seed,model,transition,mmd,moment_error,sliced_wasserstein,t0,t1,mi_mean,mi_median
20260832,persistence,0_to_0.25,0.1414963603019714,0.0409662574529647,0.0409220419824123,,,,
20260832,persistence,0.25_to_0.5,0.0329930484294891,0.0097319865599274,0.0090059544891119,,,,
20260832,persistence,0.5_to_1,0.0228749513626098,0.0068211546167731,0.0070724454708397,,,,
20260832,persistence,1_to_3,0.0757950842380523,0.0242244750261306,0.0306477826088666,,,,
20260832,persistence,3_to_7,0.0862015485763549,0.0274450704455375,0.0243231132626533,,,,
20260832,persistence,7_to_14,0.1338488757610321,0.0408952571451664,0.0389323756098747,,,,
20260832,persistence,14_to_28,0.086620956659317,0.024885905906558,0.0277120172977447,,,,
20260832,mechanistic_ode,0_to_0.25,0.100587397813797,0.0255271773785352,0.0336372070014476,0.0,0.25,,
20260832,mechanistic_ode,0.25_to_0.5,0.0463042557239532,0.0137365795671939,0.0165888685733079,0.25,0.5,,
20260832,mechanistic_ode,0.5_to_1,0.0167175233364105,0.0040457579307258,0.0055535580031573,0.5,1.0,,
20260832,mechanistic_ode,1_to_3,0.1068071722984314,0.0318716913461685,0.0443147160112857,1.0,3.0,,
20260832,mechanistic_ode,3_to_7,0.1062074303627014,0.0257853902876377,0.0316042341291904,3.0,7.0,,
20260832,mechanistic_ode,7_to_14,0.4200110137462616,0.1750796884298324,0.1593216806650161,7.0,14.0,,
20260832,mechanistic_ode,14_to_28,0.374163955450058,0.1376543492078781,0.1521681696176529,14.0,28.0,,
20260832,neural_ode,0_to_0.25,0.1407167613506317,0.0407116077840328,0.0510219112038612,0.0,0.25,,
20260832,neural_ode,0.25_to_0.5,0.0344278514385223,0.0101937735453248,0.0116751799359917,0.25,0.5,,
20260832,neural_ode,0.5_to_1,0.0156684219837188,0.0045994496904313,0.0053127775900065,0.5,1.0,,
20260832,neural_ode,1_to_3,0.0685576498508453,0.0217226035892963,0.020938953384757,1.0,3.0,,
20260832,neural_ode,3_to_7,0.0980455577373504,0.0316613502800464,0.0251200720667839,3.0,7.0,,
20260832,neural_ode,7_to_14,0.0515684485435485,0.0103586260229349,0.0115134958177804,7.0,14.0,,
20260832,neural_ode,14_to_28,0.1909873187541961,0.0626682192087173,0.0559888109564781,14.0,28.0,,
20260832,graph_neural_ode,0_to_0.25,0.1432262063026428,0.0414007268846035,0.045435931533575,0.0,0.25,,
20260832,graph_neural_ode,0.25_to_0.5,0.0342801511287689,0.0101706916466355,0.0093153212219476,0.25,0.5,,
20260832,graph_neural_ode,0.5_to_1,0.0184012651443481,0.0054224804043769,0.0062569403089582,0.5,1.0,,
20260832,graph_neural_ode,1_to_3,0.0607132017612457,0.0191354975104331,0.0215496737509965,1.0,3.0,,
20260832,graph_neural_ode,3_to_7,0.1305759847164154,0.0444006472826004,0.046500988304615,3.0,7.0,,
20260832,graph_neural_ode,7_to_14,0.0308559536933898,0.0062734759412705,0.0180345084518194,7.0,14.0,,
20260832,graph_neural_ode,14_to_28,0.0226500332355499,0.0066232895478606,0.0135704018175601,14.0,28.0,,
20260832,cardiogb,0_to_0.25,0.1185324490070343,0.0322240069508552,0.0369777642190456,0.0,0.25,0.3072164356708526,0.3004793226718902
20260832,cardiogb,0.25_to_0.5,0.0416647791862487,0.0122363409027457,0.0111804138869047,0.25,0.5,0.4743906259536743,0.4736876487731933
20260832,cardiogb,0.5_to_1,0.0177868902683258,0.0050164205022156,0.0056258714757859,0.5,1.0,0.5344635248184204,0.5318779349327087
20260832,cardiogb,1_to_3,0.0516654551029205,0.0144409062340855,0.0156147284433245,1.0,3.0,0.4958817660808563,0.4848470687866211
20260832,cardiogb,3_to_7,0.1755430400371551,0.0556211248040199,0.0636607557535171,3.0,7.0,0.6247357130050659,0.6215818524360657
20260832,cardiogb,7_to_14,0.0423238277435302,0.0103250509127974,0.0134831443428993,7.0,14.0,0.5736685395240784,0.5647347569465637
20260832,cardiogb,14_to_28,0.0307717025279998,0.0026578600518405,0.0086192954331636,14.0,28.0,0.5058733224868774,0.5003296136856079
20260833,persistence,0_to_0.25,0.1414963603019714,0.0409662574529647,0.0472423918545246,,,,
20260833,persistence,0.25_to_0.5,0.0329930484294891,0.0097319865599274,0.012351538054645,,,,
20260833,persistence,0.5_to_1,0.0197217464447021,0.0056448192335665,0.0071857515722513,,,,
20260833,persistence,1_to_3,0.0730742812156677,0.022724999114871,0.0262083392590284,,,,
20260833,persistence,3_to_7,0.0297774076461792,0.0094948559999465,0.0106156123802065,,,,
20260833,persistence,7_to_14,0.0832879841327667,0.0253137201070785,0.0272737964987754,,,,
20260833,persistence,14_to_28,0.0901644229888916,0.0225246157497167,0.0304846726357936,,,,
20260833,mechanistic_ode,0_to_0.25,0.0995233654975891,0.0250975769013166,0.0361289046704769,0.0,0.25,,
20260833,mechanistic_ode,0.25_to_0.5,0.0464833974838256,0.0137424524873495,0.0136302802711725,0.25,0.5,,
20260833,mechanistic_ode,0.5_to_1,0.0144697725772857,0.0032406558748334,0.0037917324807494,0.5,1.0,,
20260833,mechanistic_ode,1_to_3,0.1063909232616424,0.0305527746677398,0.0316932536661624,1.0,3.0,,
20260833,mechanistic_ode,3_to_7,0.0776645243167877,0.0176712516695261,0.0241275317966938,3.0,7.0,,
20260833,mechanistic_ode,7_to_14,0.3496282994747162,0.1370285749435424,0.1284088194370269,7.0,14.0,,
20260833,mechanistic_ode,14_to_28,0.3927967846393585,0.1181162595748901,0.1290383040904998,14.0,28.0,,
20260833,neural_ode,0_to_0.25,0.1449162065982818,0.0424091182649135,0.0418044328689575,0.0,0.25,,
20260833,neural_ode,0.25_to_0.5,0.0318167805671691,0.0092893298715353,0.0086455261334776,0.25,0.5,,
20260833,neural_ode,0.5_to_1,0.0185537040233612,0.0054687280207872,0.0060471869073808,0.5,1.0,,
20260833,neural_ode,1_to_3,0.0611822307109832,0.0185389090329408,0.0208372231572866,1.0,3.0,,
20260833,neural_ode,3_to_7,0.0189103186130523,0.0052779205143451,0.0070871310308575,3.0,7.0,,
20260833,neural_ode,7_to_14,0.1232439577579498,0.0361644737422466,0.0400480479001998,7.0,14.0,,
20260833,neural_ode,14_to_28,0.4732803106307983,0.3225935399532318,0.3397781550884247,14.0,28.0,,
20260833,graph_neural_ode,0_to_0.25,0.1336896419525146,0.0378977768123149,0.0436669178307056,0.0,0.25,,
20260833,graph_neural_ode,0.25_to_0.5,0.0341503024101257,0.0102708144113421,0.0105317682027816,0.25,0.5,,
20260833,graph_neural_ode,0.5_to_1,0.0138662457466125,0.0037247610744088,0.0043736514635384,0.5,1.0,,
20260833,graph_neural_ode,1_to_3,0.1067668199539184,0.0352305322885513,0.0406635738909244,1.0,3.0,,
20260833,graph_neural_ode,3_to_7,0.0191967189311981,0.0057133915834128,0.0068897726014256,3.0,7.0,,
20260833,graph_neural_ode,7_to_14,0.0238322019577026,0.0034596452023833,0.006748754531145,7.0,14.0,,
20260833,graph_neural_ode,14_to_28,0.023954153060913,0.0029693548567593,0.0143010951578617,14.0,28.0,,
20260833,cardiogb,0_to_0.25,0.1074745655059814,0.0285764429718256,0.0355216227471828,0.0,0.25,0.3248723447322845,0.315018355846405
20260833,cardiogb,0.25_to_0.5,0.0419002175331115,0.0125409550964832,0.012559350579977,0.25,0.5,0.4897872805595398,0.4874076545238495
20260833,cardiogb,0.5_to_1,0.0129601061344146,0.0032081231474876,0.0036805602721869,0.5,1.0,0.5367890000343323,0.5305912494659424
20260833,cardiogb,1_to_3,0.1117262542247772,0.0349074490368366,0.0427528396248817,1.0,3.0,0.4501620233058929,0.4327179193496704
20260833,cardiogb,3_to_7,0.0227016508579254,0.0051930341869592,0.0081609636545181,3.0,7.0,0.567626416683197,0.5628976225852966
20260833,cardiogb,7_to_14,0.0205816030502319,0.0013844413915649,0.0046989447437226,7.0,14.0,0.7381553649902344,0.7553998231887817
20260833,cardiogb,14_to_28,0.0287960469722747,0.0032794836442917,0.00773945171386,14.0,28.0,0.5393437743186951,0.537224531173706
20260834,persistence,0_to_0.25,0.1414963603019714,0.0409662574529647,0.0512085705995559,,,,
20260834,persistence,0.25_to_0.5,0.0329930484294891,0.0097319865599274,0.0132140554487705,,,,
20260834,persistence,0.5_to_1,0.0197217464447021,0.0056448192335665,0.0053740511648356,,,,
20260834,persistence,1_to_3,0.0640372335910797,0.0199560709297657,0.020402830094099,,,,
20260834,persistence,3_to_7,0.0669943690299987,0.0200807806104421,0.0186512917280197,,,,
20260834,persistence,7_to_14,0.230430781841278,0.0735657140612602,0.0778230726718902,,,,
20260834,persistence,14_to_28,0.1007371544837951,0.0281146522611379,0.0261178743094205,,,,
20260834,mechanistic_ode,0_to_0.25,0.1015281081199646,0.0257937647402286,0.0378938168287277,0.0,0.25,,
20260834,mechanistic_ode,0.25_to_0.5,0.0452381074428558,0.0133210085332393,0.0136433821171522,0.25,0.5,,
20260834,mechanistic_ode,0.5_to_1,0.0142053365707397,0.0031873059924691,0.0040404158644378,0.5,1.0,,
20260834,mechanistic_ode,1_to_3,0.0785441100597381,0.0208979230374097,0.0224303193390369,1.0,3.0,,
20260834,mechanistic_ode,3_to_7,0.1140474677085876,0.0272690877318382,0.0292353499680757,3.0,7.0,,
20260834,mechanistic_ode,7_to_14,0.5661214590072632,0.2622394263744354,0.265475332736969,7.0,14.0,,
20260834,mechanistic_ode,14_to_28,0.3507555723190307,0.1122942343354225,0.1296143531799316,14.0,28.0,,
20260834,neural_ode,0_to_0.25,0.1526757180690765,0.0447809323668479,0.0522207915782928,0.0,0.25,,
20260834,neural_ode,0.25_to_0.5,0.0329726338386535,0.0096153980121016,0.0101893655955791,0.25,0.5,,
20260834,neural_ode,0.5_to_1,0.0175991058349609,0.0052737831138074,0.0062237321399152,0.5,1.0,,
20260834,neural_ode,1_to_3,0.0231189429759979,0.0061512803658843,0.0068979240022599,1.0,3.0,,
20260834,neural_ode,3_to_7,0.0538435876369476,0.0144739970564842,0.0148126631975173,3.0,7.0,,
20260834,neural_ode,7_to_14,0.1179278790950775,0.028316656127572,0.0255056545138359,7.0,14.0,,
20260834,neural_ode,14_to_28,0.2203348577022552,0.0585927702486515,0.0679908394813537,14.0,28.0,,
20260834,graph_neural_ode,0_to_0.25,0.1417066156864166,0.0410269051790237,0.0409694910049438,0.0,0.25,,
20260834,graph_neural_ode,0.25_to_0.5,0.0337857902050018,0.0099662570282816,0.0118202706798911,0.25,0.5,,
20260834,graph_neural_ode,0.5_to_1,0.0141745507717132,0.004071201197803,0.0035314408596605,0.5,1.0,,
20260834,graph_neural_ode,1_to_3,0.0364777743816375,0.0102144228294491,0.0112334620207548,1.0,3.0,,
20260834,graph_neural_ode,3_to_7,0.0650800466537475,0.0200585834681987,0.0169387925416231,3.0,7.0,,
20260834,graph_neural_ode,7_to_14,0.125906616449356,0.0325723253190517,0.0379609689116478,7.0,14.0,,
20260834,graph_neural_ode,14_to_28,0.0187576115131378,0.0034224316477775,0.0117959938943386,14.0,28.0,,
20260834,cardiogb,0_to_0.25,0.1196143329143524,0.032514002174139,0.0337525829672813,0.0,0.25,0.325692355632782,0.3094120919704437
20260834,cardiogb,0.25_to_0.5,0.040156215429306,0.0117909088730812,0.0138029651716351,0.25,0.5,0.5022369623184204,0.4986379146575928
20260834,cardiogb,0.5_to_1,0.0134849250316619,0.0035803881473839,0.0032718288712203,0.5,1.0,0.5685444474220276,0.5629004240036011
20260834,cardiogb,1_to_3,0.0314445793628692,0.0082722613587975,0.0091651193797588,1.0,3.0,0.5372574329376221,0.5271973013877869
20260834,cardiogb,3_to_7,0.082944631576538,0.0237106326967477,0.0204714275896549,3.0,7.0,0.5672104954719543,0.5620638728141785
20260834,cardiogb,7_to_14,0.1684218049049377,0.0523030757904052,0.0614249743521213,7.0,14.0,0.5617226958274841,0.5573135018348694
20260834,cardiogb,14_to_28,0.0328912734985351,0.0052810870110988,0.0096218511462211,14.0,28.0,0.562420666217804,0.5529910326004028
