experiment,noise_std,seed,parameter,true_value,inferred_value,absolute_error,relative_error,parameter_rmse,parameter_mae,parameter_correlation,final_loss
E5,0.01,20260815,beta_V,0.10000000149011612,0.1133931502699852,0.01339314877986908,0.1339314724098091,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,gamma_C,0.10000000149011612,0.11723407357931137,0.01723407208919525,0.17234070108980584,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,gamma_M,0.10000000149011612,0.07894472032785416,0.021055281162261963,0.21055278742985986,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260815,gamma_V,0.10000000149011612,0.10511413961648941,0.005114138126373291,0.0511413753875295,0.012898639534023086,0.010821995387474696,0.9990331611540625,0.00014184569590725005
E5,0.01,20260816,alpha_A,1.0,1.0041395425796509,0.004139542579650879,0.004139542538255454,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,alpha_C,0.19999998807907104,0.2023833841085434,0.002383396029472351,0.011916980261820118,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,alpha_F,0.19999998807907104,0.21191444993019104,0.011914461851119995,0.05957230982777085,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,alpha_I,0.19999998807907104,0.20311377942562103,0.003113791346549988,0.01556895688228424,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,alpha_M,0.19999998807907104,0.18393827974796295,0.016061708331108093,0.08030854242687549,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,alpha_V,0.19999998807907104,0.20736631751060486,0.0073663294315338135,0.03683164751142396,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,beta_A,0.5,0.5006429553031921,0.0006429553031921387,0.0012859105806660655,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,beta_C,0.10000000149011612,0.1025920957326889,0.0025920942425727844,0.025920939447381802,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,beta_F,0.10000000149011612,0.12059535086154938,0.020595349371433258,0.20595347005003972,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,beta_I,0.19999998807907104,0.2049243152141571,0.00492432713508606,0.024621635911912364,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
E5,0.01,20260816,beta_M,0.05000000447034836,0.053693875670433044,0.0036938712000846863,0.07387740262105869,0.008381256559607456,0.006195692221323649,0.9994639864666583,0.00014315033331513405
